age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target
26,private,10,never_married,sales,not_in_family,white,female,0,0,40,united_states,0
38,state_gov,12,never_married,exec_managerial,not_in_family,white,male,0,0,60,united_states,0
36,private,9,divorced,exec_managerial,unmarried,white,female,0,0,40,united_states,0
52,private,14,civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
44,local_gov,14,never_married,prof_specialty,not_in_family,white,female,0,1669,40,united_states,0
29,private,9,spouse_absent,protective_serv,not_in_family,white,male,0,0,40,united_states,0
37,local_gov,9,divorced,other_service,unmarried,white,female,2977,0,55,united_states,0
18,private,9,never_married,sales,not_in_family,white,female,0,0,20,united_states,0
35,private,9,divorced,machine_op_inspct,unmarried,white,female,0,0,40,united_states,0
61,private,4,civ_spouse,transport_moving,husband,black,male,0,1651,40,united_states,0
58,private,16,civ_spouse,prof_specialty,husband,white,male,0,0,60,united_states,1
53,private,10,civ_spouse,tech_support,husband,white,male,0,0,40,united_states,0
38,private,9,civ_spouse,craft_repair,husband,white,male,0,0,65,united_states,0
35,private,8,civ_spouse,craft_repair,wife,white,female,0,0,50,united_states,0
31,local_gov,13,never_married,prof_specialty,own_child,white,female,0,0,30,united_states,0
79,self_emp_inc,9,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
20,private,10,never_married,adm_clerical,own_child,white,female,0,0,4,united_states,0
30,private,9,never_married,exec_managerial,own_child,white,male,0,0,40,united_states,0
27,private,13,divorced,exec_managerial,not_in_family,white,male,0,0,52,united_states,0
53,federal_gov,10,never_married,prof_specialty,unmarried,white,female,0,0,40,united_states,0
42,private,9,never_married,machine_op_inspct,unmarried,black,female,0,0,40,united_states,0
23,private,10,never_married,exec_managerial,other_relative,white,female,0,0,40,united_states,0
30,private,12,never_married,craft_repair,not_in_family,white,male,4787,0,50,united_states,1
36,private,13,civ_spouse,sales,husband,white,male,0,0,40,united_states,1
24,private,9,divorced,exec_managerial,not_in_family,white,female,0,0,40,united_states,0
17,private,10,never_married,adm_clerical,own_child,white,female,0,0,6,united_states,0
40,private,14,civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,0
29,private,9,never_married,transport_moving,own_child,white,male,0,0,40,united_states,0
26,private,9,never_married,adm_clerical,own_child,white,male,0,0,40,united_states,0
44,private,10,divorced,prof_specialty,not_in_family,white,female,0,0,40,united_states,0
45,private,9,civ_spouse,craft_repair,husband,white,male,0,0,84,united_states,0
31,local_gov,9,civ_spouse,transport_moving,husband,black,male,0,0,40,united_states,0
32,private,10,civ_spouse,transport_moving,husband,white,male,0,0,50,united_states,0
23,private,10,spouse_absent,other_service,not_in_family,white,female,0,0,50,united_states,0
26,private,14,civ_spouse,prof_specialty,husband,white,male,0,1887,40,united_states,1
45,private,13,divorced,adm_clerical,unmarried,white,female,0,0,45,united_states,0
36,private,9,divorced,adm_clerical,unmarried,white,female,0,0,50,united_states,0
34,private,14,never_married,other_service,not_in_family,amer_indian_eskimo,male,0,0,40,united_states,0
25,private,14,never_married,sales,not_in_family,white,male,0,0,55,united_states,0
65,private,9,widowed,adm_clerical,unmarried,white,female,0,0,40,united_states,0
28,private,9,civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,0
65,private,12,civ_spouse,exec_managerial,husband,white,male,3818,0,40,united_states,0
49,private,9,never_married,handlers_cleaners,own_child,white,male,0,0,80,united_states,0
56,private,6,separated,other_service,unmarried,white,female,0,0,32,united_states,0
45,local_gov,13,civ_spouse,prof_specialty,wife,white,female,0,0,55,united_states,0
44,self_emp_not_inc,9,civ_spouse,exec_managerial,husband,white,male,0,0,84,united_states,0
51,self_emp_not_inc,10,civ_spouse,craft_repair,husband,white,male,0,0,55,united_states,0
39,self_emp_not_inc,9,civ_spouse,exec_managerial,husband,white,male,0,0,16,united_states,0
64,self_emp_inc,13,civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,0
32,self_emp_not_inc,9,civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,0
29,private,9,civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,1
64,private,9,widowed,prof_specialty,not_in_family,white,female,0,0,23,united_states,0
43,federal_gov,9,civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,0
21,private,9,divorced,machine_op_inspct,not_in_family,white,female,0,0,40,united_states,0
21,private,13,never_married,prof_specialty,own_child,asian_pac_islander,female,0,0,45,united_states,0
44,private,13,spouse_absent,exec_managerial,unmarried,white,female,0,0,40,united_states,0
41,private,9,civ_spouse,tech_support,husband,white,male,0,0,40,peru,0
23,private,10,never_married,handlers_cleaners,own_child,white,male,0,0,40,united_states,0
48,private,14,civ_spouse,exec_managerial,husband,white,male,0,2415,60,united_states,1
23,private,13,never_married,prof_specialty,own_child,white,female,0,0,25,united_states,0
22,private,7,never_married,farming_fishing,own_child,white,female,0,0,38,united_states,0
20,private,9,never_married,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,0
41,private,9,never_married,adm_clerical,other_relative,white,female,0,0,40,united_states,0
33,private,14,civ_spouse,prof_specialty,husband,white,male,0,0,37,united_states,1
37,private,13,civ_spouse,handlers_cleaners,husband,white,male,0,0,40,united_states,1
44,private,13,separated,exec_managerial,not_in_family,white,male,0,0,38,united_states,0
20,private,10,never_married,exec_managerial,own_child,white,female,0,0,30,united_states,0
36,private,2,never_married,other_service,other_relative,other,female,0,0,40,el_salvador,0
71,private,4,civ_spouse,transport_moving,husband,white,male,6514,0,40,united_states,1
30,private,9,civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,0
22,private,9,never_married,adm_clerical,own_child,white,female,0,0,40,united_states,0
44,private,9,divorced,transport_moving,not_in_family,white,male,0,0,68,united_states,0
65,private,10,widowed,machine_op_inspct,not_in_family,white,female,0,0,20,united_states,0
28,private,10,civ_spouse,exec_managerial,husband,white,male,0,0,55,united_states,0
24,private,13,never_married,prof_specialty,own_child,white,male,0,0,20,united_states,0
27,private,9,never_married,protective_serv,own_child,white,male,0,0,40,japan,0
52,private,9,divorced,other_service,other_relative,white,male,0,0,30,united_states,0
23,private,10,civ_spouse,exec_managerial,wife,black,female,0,0,40,united_states,0
35,private,9,separated,craft_repair,not_in_family,white,male,0,0,50,united_states,0
41,private,7,divorced,handlers_cleaners,unmarried,white,female,0,0,40,united_states,0
29,private,7,civ_spouse,other_service,husband,white,male,0,0,40,united_states,0
29,local_gov,9,never_married,other_service,own_child,white,male,0,0,20,united_states,0
24,private,13,never_married,exec_managerial,own_child,white,male,0,0,36,united_states,0
43,private,9,separated,sales,not_in_family,white,female,0,0,30,united_states,0
28,private,9,never_married,adm_clerical,not_in_family,white,male,0,0,40,united_states,0
39,private,14,civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,1
39,private,10,divorced,handlers_cleaners,not_in_family,white,male,0,0,50,united_states,1
24,private,13,civ_spouse,adm_clerical,wife,white,female,0,0,40,puerto_rico,0
44,private,9,civ_spouse,machine_op_inspct,husband,amer_indian_eskimo,male,0,0,40,united_states,0
58,self_emp_inc,11,divorced,sales,not_in_family,white,male,2202,0,56,united_states,0
62,state_gov,9,civ_spouse,transport_moving,husband,white,male,0,0,44,united_states,0
25,private,9,civ_spouse,craft_repair,husband,white,male,0,1579,40,united_states,0
45,private,6,civ_spouse,craft_repair,husband,white,male,2829,0,40,united_states,0
27,private,10,divorced,other_service,unmarried,black,female,0,0,37,united_states,0
64,private,9,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
28,private,11,never_married,other_service,not_in_family,black,female,0,0,48,united_states,0
35,local_gov,14,never_married,prof_specialty,not_in_family,white,male,0,0,60,united_states,1
34,private,13,never_married,prof_specialty,not_in_family,white,male,2463,0,50,france,0
31,private,9,civ_spouse,craft_repair,husband,white,male,0,1848,40,united_states,1
42,private,11,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
40,private,7,civ_spouse,farming_fishing,husband,white,male,0,0,40,united_states,0
57,private,13,civ_spouse,sales,husband,white,male,0,0,40,united_states,1
30,self_emp_not_inc,9,divorced,transport_moving,not_in_family,white,male,0,0,40,united_states,0
33,local_gov,9,civ_spouse,other_service,husband,white,male,0,0,40,united_states,0
23,private,10,never_married,adm_clerical,own_child,white,female,0,0,24,united_states,0
59,local_gov,13,civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,1
43,private,13,separated,exec_managerial,unmarried,white,male,8614,0,40,united_states,1
38,self_emp_not_inc,10,civ_spouse,craft_repair,husband,white,male,0,0,55,united_states,0
77,state_gov,16,spouse_absent,prof_specialty,not_in_family,white,male,0,0,4,united_states,1
39,self_emp_inc,11,civ_spouse,exec_managerial,husband,white,male,0,0,60,united_states,1
38,private,13,civ_spouse,prof_specialty,husband,white,male,7688,0,40,united_states,1
36,private,10,civ_spouse,craft_repair,husband,white,male,7298,0,40,united_states,1
53,private,5,civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,0
29,private,9,never_married,exec_managerial,not_in_family,white,male,0,0,50,mexico,0
28,private,10,never_married,farming_fishing,not_in_family,white,female,0,0,40,united_states,0
34,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,45,united_states,0
43,private,9,divorced,adm_clerical,own_child,white,female,0,0,40,united_states,0
57,private,16,civ_spouse,tech_support,husband,white,male,0,1977,40,germany,1
19,private,10,never_married,protective_serv,own_child,white,male,0,0,30,united_states,0
51,private,9,civ_spouse,machine_op_inspct,husband,black,male,3137,0,40,united_states,0
47,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,45,canada,1
38,self_emp_inc,13,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
45,state_gov,10,divorced,adm_clerical,not_in_family,white,female,0,0,45,united_states,0
31,private,9,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
53,local_gov,9,never_married,other_service,not_in_family,black,male,0,0,40,united_states,0
52,self_emp_not_inc,9,divorced,sales,not_in_family,white,male,0,0,40,united_states,0
23,private,9,never_married,machine_op_inspct,not_in_family,white,male,2174,0,40,united_states,0
56,state_gov,12,divorced,prof_specialty,not_in_family,white,female,0,0,40,united_states,0
35,private,9,civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
22,state_gov,10,never_married,other_service,own_child,white,male,0,0,45,united_states,0
37,private,9,never_married,exec_managerial,not_in_family,white,male,0,0,50,united_states,0
18,private,10,never_married,handlers_cleaners,own_child,white,male,0,0,30,united_states,0
46,state_gov,9,civ_spouse,other_service,husband,white,male,0,0,43,united_states,1
29,private,3,never_married,other_service,other_relative,white,female,0,0,40,el_salvador,0
80,private,15,civ_spouse,prof_specialty,husband,white,male,0,0,35,united_states,1
53,private,9,civ_spouse,exec_managerial,husband,white,male,7688,0,48,united_states,1
48,local_gov,14,divorced,prof_specialty,not_in_family,white,female,0,0,40,united_states,1
31,local_gov,13,never_married,craft_repair,not_in_family,white,male,8614,0,40,united_states,1
51,private,13,divorced,exec_managerial,not_in_family,amer_indian_eskimo,male,0,0,50,united_states,0
31,self_emp_not_inc,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
46,self_emp_inc,15,civ_spouse,prof_specialty,husband,white,male,0,0,60,united_states,1
45,self_emp_not_inc,9,civ_spouse,craft_repair,husband,white,male,0,0,60,united_states,0
30,private,10,never_married,farming_fishing,other_relative,black,male,0,0,72,united_states,0
24,private,11,never_married,sales,not_in_family,white,male,0,0,30,united_states,0
39,private,13,civ_spouse,sales,husband,white,male,0,0,50,united_states,1
26,private,13,divorced,tech_support,not_in_family,white,female,0,0,40,united_states,0
33,private,16,never_married,prof_specialty,not_in_family,white,female,0,0,60,united_states,1
47,federal_gov,11,civ_spouse,adm_clerical,wife,white,female,0,0,35,united_states,0
24,private,10,separated,adm_clerical,unmarried,white,female,0,0,35,united_states,0
43,private,9,divorced,tech_support,unmarried,black,female,0,0,35,united_states,0
38,private,9,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
26,local_gov,14,never_married,prof_specialty,not_in_family,white,female,0,0,40,united_states,0
59,self_emp_not_inc,4,civ_spouse,sales,husband,white,male,0,0,85,united_states,0
32,local_gov,14,never_married,prof_specialty,not_in_family,white,female,4865,0,40,united_states,0
43,private,10,spouse_absent,craft_repair,unmarried,white,male,0,3004,40,united_states,1
38,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
33,federal_gov,9,civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,0
59,private,10,separated,adm_clerical,unmarried,white,male,0,0,40,united_states,0
38,private,13,civ_spouse,exec_managerial,husband,asian_pac_islander,male,0,0,50,japan,1
43,private,14,divorced,exec_managerial,not_in_family,white,female,0,0,50,united_states,1
41,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
26,private,9,never_married,adm_clerical,own_child,white,female,0,0,40,united_states,0
36,state_gov,9,never_married,protective_serv,other_relative,asian_pac_islander,female,0,0,40,united_states,0
39,private,10,divorced,other_service,not_in_family,white,female,0,0,20,united_states,0
36,local_gov,9,spouse_absent,protective_serv,not_in_family,white,male,0,0,69,germany,1
57,private,9,civ_spouse,transport_moving,husband,white,male,0,0,50,united_states,0
46,private,12,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
29,private,13,civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
24,private,9,never_married,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,0
19,private,9,civ_spouse,sales,other_relative,white,female,0,0,25,united_states,0
57,private,6,divorced,craft_repair,unmarried,white,male,0,0,40,united_states,0
21,private,10,never_married,transport_moving,own_child,white,male,0,0,30,united_states,0
46,private,13,civ_spouse,sales,wife,white,female,0,0,16,united_states,1
